"chr"	"start"	"end"	"name"	"gieStain"
"NW_015091152.1"	"26468"	"62115"	"LOC106898156"	"gpos100"
"NW_015091152.1"	"78030"	"85134"	"LOC106898157"	"gpos100"
"NW_015091152.1"	"96662"	"116998"	"CDPF1"	"gpos100"
"NW_015090781.1"	"30016"	"78434"	"BTAF1"	"gpos100"
"NW_015091152.1"	"86083"	"87762"	"LOC106898160"	"gpos100"
"NW_015091152.1"	"741495"	"816818"	"DUSP16"	"gpos100"
"NW_015091152.1"	"654539"	"735234"	"BORCS5"	"gpos100"
"NW_015091152.1"	"1079230"	"1613893"	"LOC106898163"	"gpos100"
"NW_015091152.1"	"837049"	"852268"	"CREBL2"	"gpos100"
"NW_015091152.1"	"853789"	"855137"	"LOC106898165"	"gpos100"
"NW_015091152.1"	"1625153"	"1659858"	"MRPS35"	"gpos100"
"NW_015091152.1"	"1668681"	"1675393"	"MANSC4"	"gpos100"
"NW_015091152.1"	"1663558"	"1680251"	"LOC106898168"	"gpos100"
"NW_015091152.1"	"119142"	"127111"	"PKDREJ"	"gpos100"
"NW_015090781.1"	"8898519"	"8929838"	"FHIP2A"	"gpos100"
"NW_015091152.1"	"127475"	"150954"	"TTC38"	"gpos100"
"NW_015091152.1"	"634217"	"642552"	"MANSC1"	"gpos100"
"NW_015091153.1"	"8233"	"14321"	"ASB8"	"gpos100"
"NW_015091153.1"	"4387"	"6467"	"TSFM"	"gpos100"
"NW_015091153.1"	"14969"	"30075"	"PFKM"	"gpos100"
"NW_015091153.1"	"31209"	"54820"	"SENP1"	"gpos100"
"NW_015091153.1"	"57794"	"88590"	"LOC106898177"	"gpos100"
"NW_015091153.1"	"185344"	"196222"	"LOC106898178"	"gpos100"
"NW_015091153.1"	"272934"	"296692"	"PCBP2"	"gpos100"
"NW_015091153.1"	"296805"	"334992"	"MAP3K12"	"gpos100"
"NW_015091153.1"	"366947"	"383194"	"TARBP2"	"gpos100"
"NW_015091153.1"	"560309"	"563328"	"HOXC13"	"gpos100"
"NW_015091153.1"	"693772"	"696075"	"HOXC4"	"gpos100"
"NW_015091153.1"	"645523"	"648433"	"HOXC8"	"gpos100"
"NW_015091153.1"	"101766"	"162607"	"VDR"	"gpos100"
"NW_015091153.1"	"163656"	"170662"	"MYG1"	"gpos100"
"NW_015090781.1"	"3855299"	"3867441"	"TAF5"	"gpos100"
"NW_015091153.1"	"172007"	"175606"	"LOC106898188"	"gpos100"
"NW_015091153.1"	"170751"	"175981"	"LOC106898189"	"gpos100"
"NW_015091153.1"	"609816"	"615000"	"HOXC10"	"gpos100"
"NW_015091153.1"	"400288"	"469963"	"ATF7"	"gpos100"
"NW_015091153.1"	"594514"	"597804"	"HOXC11"	"gpos100"
"NW_015091153.1"	"587859"	"595566"	"LOC106898193"	"gpos100"
"NW_015091153.1"	"574130"	"576228"	"HOXC12"	"gpos100"
"NW_015091153.1"	"220531"	"238413"	"SP1"	"gpos100"
"NW_015091153.1"	"87546"	"95523"	"TMEM106C"	"gpos100"
"NW_015090781.1"	"3867715"	"3871774"	"ATP5MK"	"gpos100"
"NW_015091153.1"	"673445"	"676496"	"HOXC5"	"gpos100"
"NW_015091153.1"	"668152"	"669207"	"HOXC6"	"gpos100"
"NW_015091154.1"	"6254"	"7927"	"LOC106898200"	"gpos100"
"NW_015091159.1"	"38434"	"51437"	"KAT5"	"gpos100"
"NW_015091159.1"	"6774"	"8355"	"RNASEH2C"	"gpos100"
"NW_015091160.1"	"483"	"1729"	"LOC106898203"	"gpos100"
"NW_015091160.1"	"2736"	"17376"	"LOC106898204"	"gpos100"
"NW_015091161.1"	"75700"	"101737"	"FAM83C"	"gpos100"
"NW_015091161.1"	"219958"	"223032"	"GDF5"	"gpos100"
"NW_015090781.1"	"3826197"	"3854526"	"PCGF6"	"gpos100"
"NW_015091161.1"	"2702"	"62422"	"MMP24"	"gpos100"
"NW_015091161.1"	"18149"	"24426"	"LOC106898209"	"gpos100"
"NW_015091161.1"	"226993"	"277094"	"CEP250"	"gpos100"
"NW_015091161.1"	"66405"	"73995"	"EIF6"	"gpos100"
"NW_015091161.1"	"109244"	"181003"	"LOC106898212"	"gpos100"
"NW_015091163.1"	"4296"	"31455"	"ARAP1"	"gpos100"
"NW_015091164.1"	"9418"	"28629"	"LOC106898214"	"gpos100"
"NW_015091165.1"	"110413"	"113751"	"POMK"	"gpos100"
"NW_015091165.1"	"98793"	"101968"	"SMIM19"	"gpos100"
"NW_015091165.1"	"203136"	"213166"	"SH2D4A"	"gpos100"
"NW_015091165.1"	"34360"	"77902"	"SLC20A2"	"gpos100"
"NW_015091165.1"	"85895"	"94761"	"LOC106898219"	"gpos100"
"NW_015091165.1"	"150336"	"200463"	"CSGALNACT1"	"gpos100"
"NW_015091165.1"	"128317"	"150240"	"INTS10"	"gpos100"
"NW_015090781.1"	"6653856"	"6756276"	"RBM20"	"gpos100"
"NW_015091165.1"	"113895"	"128221"	"HGSNAT"	"gpos100"
"NW_015091166.1"	"160792"	"169343"	"NEMP1"	"gpos100"
"NW_015091166.1"	"9540"	"29783"	"BAZ2A"	"gpos100"
"NW_015091166.1"	"31025"	"37620"	"ATP5F1B"	"gpos100"
"NW_015091166.1"	"37823"	"46639"	"LOC106898227"	"gpos100"
"NW_015091166.1"	"49963"	"53558"	"PTGES3"	"gpos100"
"NW_015091166.1"	"94666"	"98877"	"PRIM1"	"gpos100"
"NW_015091166.1"	"103816"	"105382"	"LOC106898230"	"gpos100"
"NW_015091166.1"	"121479"	"160339"	"MYO1A"	"gpos100"
"NW_015091166.1"	"172268"	"175636"	"NAB2"	"gpos100"
"NW_015091166.1"	"215669"	"332457"	"LRP1"	"gpos100"
"NW_015091166.1"	"358279"	"362007"	"NXPH4"	"gpos100"
"NW_015091166.1"	"366204"	"371587"	"SHMT2"	"gpos100"
"NW_015091166.1"	"114826"	"121548"	"ZBTB39"	"gpos100"
"NW_015091166.1"	"110684"	"112560"	"GPR182"	"gpos100"
"NW_015091166.1"	"100165"	"102961"	"LOC106898238"	"gpos100"
"NW_015091166.1"	"60929"	"94405"	"NACA"	"gpos100"
"NW_015091166.1"	"177976"	"202901"	"STAT6"	"gpos100"
"NW_015091167.1"	"15944"	"30172"	"LOC106898241"	"gpos100"
"NW_015091167.1"	"31344"	"37118"	"LOC106898242"	"gpos100"
"NW_015091168.1"	"86"	"48501"	"LOC106898243"	"gpos100"
"NW_015091169.1"	"5538"	"31460"	"LOC106898244"	"gpos100"
"NW_015091171.1"	"64"	"2868"	"LOC106898245"	"gpos100"
"NW_015091171.1"	"10524"	"13185"	"LOC106898246"	"gpos100"
"NW_015091173.1"	"75470"	"79111"	"TXNIP"	"gpos100"
"NW_015091173.1"	"58028"	"66987"	"HJV"	"gpos100"
"NW_015091173.1"	"8051"	"10192"	"LOC106898249"	"gpos100"
"NW_015091173.1"	"5004"	"8035"	"LOC106898250"	"gpos100"
"NW_015091174.1"	"2219"	"4736"	"LOC106898251"	"gpos100"
"NW_015091176.1"	"7"	"1307"	"LOC106898252"	"gpos100"
"NW_015091177.1"	"10647"	"70481"	"INTS3"	"gpos100"
"NW_015091178.1"	"1047"	"9903"	"LOC106898254"	"gpos100"
"NW_015091178.1"	"11222"	"11799"	"LOC106898255"	"gpos100"
"NW_015091179.1"	"1198933"	"1228335"	"LOC106898256"	"gpos100"
"NW_015091179.1"	"898635"	"921166"	"LOC106898257"	"gpos100"
"NW_015091179.1"	"1191823"	"1196737"	"LOC106898258"	"gpos100"
"NW_015091179.1"	"667999"	"672761"	"PPM1M"	"gpos100"
"NW_015091179.1"	"1387778"	"1390190"	"SMIM4"	"gpos100"
"NW_015091179.1"	"143141"	"148749"	"LOC106898261"	"gpos100"
"NW_015091179.1"	"213910"	"218445"	"RRP9"	"gpos100"
"NW_015091179.1"	"218442"	"226191"	"LOC106898263"	"gpos100"
"NW_015091179.1"	"226950"	"238339"	"NAA80"	"gpos100"
"NW_015091179.1"	"243943"	"247925"	"IFRD2"	"gpos100"
"NW_015091179.1"	"331475"	"333445"	"LOC106898266"	"gpos100"
"NW_015091179.1"	"333786"	"337068"	"LOC106898267"	"gpos100"
"NW_015091179.1"	"449888"	"463152"	"SEMA3G"	"gpos100"
"NW_015091179.1"	"479738"	"547996"	"DNAH1"	"gpos100"
"NW_015091179.1"	"637562"	"652990"	"LOC106898270"	"gpos100"
"NW_015091179.1"	"1292727"	"1351504"	"STAB1"	"gpos100"
"NW_015091179.1"	"1504373"	"1517139"	"LOC106898272"	"gpos100"
"NW_015091179.1"	"438342"	"440099"	"LOC106898273"	"gpos100"
"NW_015091179.1"	"421695"	"426286"	"PARP3"	"gpos100"
"NW_015091179.1"	"251315"	"253533"	"LOC106898275"	"gpos100"
"NW_015091179.1"	"1484389"	"1503301"	"NEK4"	"gpos100"
"NW_015091179.1"	"1462818"	"1471689"	"GNL3"	"gpos100"
"NW_015091179.1"	"1473126"	"1481081"	"GLT8D1"	"gpos100"
"NW_015090781.1"	"6806943"	"6875226"	"SHOC2"	"gpos100"
"NW_015091179.1"	"1481196"	"1483763"	"SPCS1"	"gpos100"
"NW_015091179.1"	"1394093"	"1459498"	"PBRM1"	"gpos100"
"NW_015091179.1"	"68033"	"105383"	"USP4"	"gpos100"
"NW_015091179.1"	"109517"	"112003"	"GPX1"	"gpos100"
"NW_015091179.1"	"115888"	"124545"	"RHOA"	"gpos100"
"NW_015091179.1"	"340612"	"364181"	"LOC106898285"	"gpos100"
"NW_015091179.1"	"254717"	"258726"	"SEMA3B"	"gpos100"
"NW_015091179.1"	"275519"	"290257"	"SLC38A3"	"gpos100"
"NW_015091179.1"	"317402"	"323696"	"GNAI2"	"gpos100"
"NW_015091179.1"	"1236983"	"1284979"	"NISCH"	"gpos100"
"NW_015091179.1"	"1242018"	"1248468"	"TNNC1"	"gpos100"
"NW_015091179.1"	"1232339"	"1236085"	"RPL29"	"gpos100"
"NW_015091179.1"	"404030"	"419878"	"RBM5"	"gpos100"
"NW_015091179.1"	"708664"	"716098"	"ALAS1"	"gpos100"
"NW_015090781.1"	"88589"	"103906"	"LOC106898294"	"gpos100"
"NW_015091179.1"	"742320"	"809122"	"POC1A"	"gpos100"
"NW_015091179.1"	"722968"	"742234"	"LOC106898296"	"gpos100"
"NW_015091179.1"	"716714"	"721488"	"LOC106898297"	"gpos100"
"NW_015091179.1"	"623459"	"637763"	"GLYCTK"	"gpos100"
"NW_015091179.1"	"620477"	"623459"	"LOC106898299"	"gpos100"
"NW_015091179.1"	"3807"	"5059"	"BRK1"	"gpos100"
"NW_015091179.1"	"5084"	"58396"	"FANCD2"	"gpos100"
"NW_015091179.1"	"861540"	"869883"	"DUSP7"	"gpos100"
"NW_015091179.1"	"655333"	"666272"	"WDR82"	"gpos100"
"NW_015091179.1"	"441922"	"448596"	"ACY1"	"gpos100"
"NW_015091179.1"	"440459"	"442246"	"LOC106898305"	"gpos100"
"NW_015090781.1"	"9045142"	"9534018"	"ATRNL1"	"gpos100"
"NW_015091179.1"	"1352445"	"1381380"	"NT5DC2"	"gpos100"
"NW_015091179.1"	"465138"	"479522"	"BAP1"	"gpos100"
"NW_015091179.1"	"685062"	"698421"	"TWF2"	"gpos100"
"NW_015091179.1"	"205759"	"213731"	"GRM2"	"gpos100"
"NW_015091179.1"	"430508"	"435386"	"PCBP4"	"gpos100"
"NW_015091179.1"	"427077"	"430365"	"GPR62"	"gpos100"
"NW_015091179.1"	"58439"	"63824"	"EMC3"	"gpos100"
"NW_015091179.1"	"237685"	"240622"	"HYAL3"	"gpos100"
"NW_015091179.1"	"156950"	"200098"	"TEX264"	"gpos100"
"NW_015091180.1"	"69234"	"92014"	"LOC106898316"	"gpos100"
"NW_015091184.1"	"351"	"17623"	"RNF121"	"gpos100"
"NW_015091185.1"	"397"	"3638"	"ARID5A"	"gpos100"
"NW_015091185.1"	"49417"	"59017"	"LOC106898319"	"gpos100"
"NW_015091185.1"	"64793"	"70818"	"LOC106898320"	"gpos100"
"NW_015091185.1"	"80544"	"82197"	"LOC106898321"	"gpos100"
"NW_015091185.1"	"6137"	"42239"	"KANSL3"	"gpos100"
"NW_015090781.1"	"5605513"	"5901921"	"LOC106898323"	"gpos100"
"NW_015091188.1"	"539"	"11801"	"LOC106898324"	"gpos100"
"NW_015091188.1"	"20574"	"29546"	"LOC106898325"	"gpos100"
"NW_015091188.1"	"44108"	"44839"	"LOC106898326"	"gpos100"
"NW_015091188.1"	"74459"	"85662"	"DTX3"	"gpos100"
"NW_015091188.1"	"86067"	"99277"	"KIF5A"	"gpos100"
"NW_015091188.1"	"30593"	"41633"	"AGAP2"	"gpos100"
"NW_015091188.1"	"13267"	"15043"	"CDK4"	"gpos100"
"NW_015091189.1"	"73416"	"173426"	"KSR2"	"gpos100"
"NW_015091189.1"	"320547"	"324995"	"TESC"	"gpos100"
"NW_015091189.1"	"285373"	"309055"	"FBXO21"	"gpos100"
"NW_015091189.1"	"219366"	"283609"	"NOS1"	"gpos100"
"NW_015091190.1"	"635194"	"661304"	"DTHD1"	"gpos100"
"NW_015091190.1"	"966291"	"1020725"	"NWD2"	"gpos100"
"NW_015091190.1"	"1027855"	"1081273"	"LOC106898337"	"gpos100"
"NW_015091190.1"	"432484"	"619412"	"ARAP2"	"gpos100"
"NW_015091190.1"	"1092455"	"1107608"	"RELL1"	"gpos100"
"NW_015091192.1"	"729"	"8689"	"LOC106898340"	"gpos100"
"NW_015091192.1"	"14078"	"16609"	"LOC106898341"	"gpos100"
"NW_015091193.1"	"170631"	"285183"	"SLCO2B1"	"gpos100"
"NW_015091193.1"	"31"	"16119"	"LOC106898343"	"gpos100"
"NW_015091193.1"	"39627"	"41710"	"TPBGL"	"gpos100"
"NW_015091193.1"	"333978"	"385829"	"LOC106898345"	"gpos100"
"NW_015091193.1"	"409171"	"416036"	"ARRB1"	"gpos100"
"NW_015091193.1"	"385823"	"399145"	"WDR73"	"gpos100"
"NW_015090781.1"	"7942459"	"7984649"	"TCF7L2"	"gpos100"
"NW_015091194.1"	"1272135"	"1343239"	"C2CD5"	"gpos100"
"NW_015091194.1"	"1414558"	"1466462"	"LOC106898350"	"gpos100"
"NW_015091194.1"	"1637716"	"1645526"	"LOC106898351"	"gpos100"
"NW_015091194.1"	"1209148"	"1240674"	"ETNK1"	"gpos100"
"NW_015091194.1"	"21553"	"49538"	"RECQL"	"gpos100"
"NW_015091194.1"	"5433"	"23126"	"PYROXD1"	"gpos100"
"NW_015091194.1"	"75462"	"141474"	"BCAT1"	"gpos100"
"NW_015091194.1"	"1466850"	"1527167"	"LOC106898356"	"gpos100"
"NW_015091194.1"	"1697057"	"1778641"	"ABCC9"	"gpos100"
"NW_015091194.1"	"1657634"	"1673172"	"CMAS"	"gpos100"
"NW_015091194.1"	"1794495"	"1802328"	"KCNJ8"	"gpos100"
"NW_015091194.1"	"269540"	"943245"	"SOX5"	"gpos100"
"NW_015091194.1"	"49774"	"63983"	"GOLT1B"	"gpos100"
"NW_015091195.1"	"50"	"13946"	"LOC106898362"	"gpos100"
"NW_015091195.1"	"46479"	"79277"	"LOC106898363"	"gpos100"
"NW_015091195.1"	"85385"	"93001"	"LOC106898364"	"gpos100"
"NW_015091195.1"	"93170"	"98324"	"LOC106898365"	"gpos100"
"NW_015091195.1"	"160309"	"161897"	"LOC106898366"	"gpos100"
"NW_015091195.1"	"162266"	"166015"	"LOC106898367"	"gpos100"
"NW_015091195.1"	"166327"	"175307"	"POLR3C"	"gpos100"
"NW_015091195.1"	"175430"	"212242"	"RNF115"	"gpos100"
"NW_015091195.1"	"216299"	"219430"	"LOC106898370"	"gpos100"
"NW_015091195.1"	"220266"	"274068"	"ITGA10"	"gpos100"
"NW_015091195.1"	"289732"	"304563"	"LIX1L"	"gpos100"
"NW_015091195.1"	"307169"	"311796"	"RBM8A"	"gpos100"
"NW_015091195.1"	"322241"	"325531"	"ANKRD34A"	"gpos100"
"NW_015090781.1"	"784410"	"1071141"	"ADGRA1"	"gpos100"
"NW_015091195.1"	"27803"	"32984"	"CTSS"	"gpos100"
"NW_015091195.1"	"311799"	"313452"	"LOC106898377"	"gpos100"
"NW_015091195.1"	"274261"	"276878"	"LOC106898378"	"gpos100"
"NW_015091195.1"	"144393"	"148789"	"NUDT17"	"gpos100"
"NW_015091195.1"	"147055"	"148524"	"LOC106898380"	"gpos100"
"NW_015091195.1"	"314933"	"317778"	"LOC106898381"	"gpos100"
"NW_015091195.1"	"158584"	"160155"	"LOC106898382"	"gpos100"
"NW_015090764.1"	"247718"	"671804"	"BCAS3"	"gpos100"
"NW_015091195.1"	"98394"	"100241"	"LOC106898384"	"gpos100"
"NW_015091195.1"	"285751"	"288023"	"PEX11B"	"gpos100"
"NW_015091195.1"	"101687"	"124919"	"PIAS3"	"gpos100"
"NW_015091196.1"	"19708"	"52635"	"GABBR1"	"gpos100"
"NW_015091197.1"	"75133"	"81461"	"PSMA2"	"gpos100"
"NW_015091197.1"	"71748"	"74827"	"MRPL32"	"gpos100"
"NW_015091198.1"	"12428"	"22634"	"DUSP19"	"gpos100"
"NW_015091198.1"	"700"	"5981"	"LOC106898391"	"gpos100"
"NW_015091198.1"	"110800"	"133549"	"FRZB"	"gpos100"
"NW_015091198.1"	"684304"	"703946"	"MYL1"	"gpos100"
"NW_015090781.1"	"3722459"	"3730827"	"LOC106898394"	"gpos100"
"NW_015091198.1"	"6804"	"12081"	"LOC106898395"	"gpos100"
"NW_015091198.1"	"769224"	"876178"	"CPS1"	"gpos100"
"NW_015091198.1"	"578471"	"580938"	"RPE"	"gpos100"
"NW_015091198.1"	"587429"	"650095"	"KANSL1L"	"gpos100"
"NW_015091198.1"	"173451"	"421832"	"MAP2"	"gpos100"
"NW_015090781.1"	"1262566"	"1296465"	"ENTPD1"	"gpos100"
"NW_015091198.1"	"167155"	"174068"	"LOC106898401"	"gpos100"
"NW_015091198.1"	"157723"	"171227"	"LOC106898402"	"gpos100"
"NW_015091198.1"	"431792"	"578241"	"UNC80"	"gpos100"
"NW_015091198.1"	"51224"	"100756"	"NCKAP1"	"gpos100"
"NW_015091198.1"	"729540"	"746799"	"LANCL1"	"gpos100"
"NW_015091198.1"	"654842"	"671629"	"ACADL"	"gpos100"
"NW_015091199.1"	"165124"	"167577"	"NDUFA2"	"gpos100"
"NW_015091199.1"	"11653"	"16153"	"LOC106898408"	"gpos100"
"NW_015091199.1"	"2358"	"6373"	"LOC106898409"	"gpos100"
"NW_015091199.1"	"210023"	"219268"	"STING1"	"gpos100"
"NW_015091199.1"	"212333"	"214105"	"LOC106898411"	"gpos100"
"NW_015091199.1"	"43545"	"49144"	"LOC106898412"	"gpos100"
"NW_015091199.1"	"132151"	"134333"	"DND1"	"gpos100"
"NW_015091199.1"	"149490"	"151758"	"WDR55"	"gpos100"
"NW_015091199.1"	"167497"	"176513"	"TMCO6"	"gpos100"
"NW_015091199.1"	"816261"	"819894"	"PURA"	"gpos100"
"NW_015091199.1"	"948738"	"959546"	"HBEGF"	"gpos100"
"NW_015091199.1"	"959545"	"972341"	"SLC4A9"	"gpos100"
"NW_015091199.1"	"1092753"	"1093548"	"SRA1"	"gpos100"
"NW_015091199.1"	"1094134"	"1101673"	"APBB3"	"gpos100"
"NW_015091199.1"	"178857"	"182419"	"LOC106898421"	"gpos100"
"NW_015091199.1"	"193158"	"193694"	"LOC106898422"	"gpos100"
"NW_015091199.1"	"988214"	"1091939"	"ANKHD1"	"gpos100"
"NW_015091199.1"	"246220"	"267172"	"UBE2D2"	"gpos100"
"NW_015091199.1"	"93744"	"110601"	"LOC106898425"	"gpos100"
"NW_015090781.1"	"6601858"	"6626111"	"SMC3"	"gpos100"
"NW_015091199.1"	"75129"	"81422"	"LOC106898427"	"gpos100"
"NW_015091199.1"	"88609"	"91590"	"LOC106898428"	"gpos100"
"NW_015091199.1"	"60696"	"74064"	"ZMAT2"	"gpos100"
"NW_015091199.1"	"503204"	"593775"	"PSD2"	"gpos100"
"NW_015091199.1"	"597444"	"691636"	"NRG2"	"gpos100"
"NW_015091199.1"	"745143"	"746665"	"LOC106898432"	"gpos100"
"NW_015091199.1"	"866229"	"906481"	"CYSTM1"	"gpos100"
"NW_015091199.1"	"910774"	"944450"	"PFDN1"	"gpos100"
"NW_015090781.1"	"167225"	"177639"	"ZNF518A"	"gpos100"
"NW_015091199.1"	"343818"	"351341"	"CXXC5"	"gpos100"
"NW_015091199.1"	"189146"	"191844"	"SLC35A4"	"gpos100"
"NW_015091199.1"	"153056"	"165001"	"IK"	"gpos100"
"NW_015091200.1"	"129405"	"135311"	"CUNH15orf39"	"gpos100"
"NW_015091200.1"	"1676"	"9671"	"LOC106898440"	"gpos100"
"NW_015091200.1"	"10684"	"13442"	"LOC106898441"	"gpos100"
"NW_015091200.1"	"17875"	"19378"	"LOC106898442"	"gpos100"
"NW_015091200.1"	"48050"	"101579"	"PPCDC"	"gpos100"
"NW_015090781.1"	"183251"	"277291"	"BLNK"	"gpos100"
"NW_015091200.1"	"39238"	"44430"	"SCAMP5"	"gpos100"
"NW_015091200.1"	"44574"	"46815"	"LOC106898446"	"gpos100"
"NW_015091201.1"	"725190"	"729100"	"SUPT4H1"	"gpos100"
"NW_015091201.1"	"252226"	"256944"	"TBL2"	"gpos100"
"NW_015091201.1"	"534636"	"539912"	"LOC106898449"	"gpos100"
"NW_015091201.1"	"303029"	"307334"	"LOC106898450"	"gpos100"
"NW_015091201.1"	"290504"	"294904"	"LOC106898451"	"gpos100"
"NW_015091201.1"	"298219"	"300331"	"LOC106898452"	"gpos100"
"NW_015091201.1"	"65202"	"67730"	"LOC106898453"	"gpos100"
"NW_015091201.1"	"94732"	"95810"	"DNAJC30"	"gpos100"
"NW_015091201.1"	"101689"	"195093"	"STX1A"	"gpos100"
"NW_015091201.1"	"241136"	"247502"	"LOC106898456"	"gpos100"
"NW_015091201.1"	"300411"	"301761"	"LOC106898457"	"gpos100"
"NW_015091201.1"	"339641"	"393540"	"BAZ1B"	"gpos100"
"NW_015091201.1"	"453923"	"465806"	"POM121"	"gpos100"
"NW_015091201.1"	"580158"	"593364"	"LOC106898460"	"gpos100"
"NW_015091201.1"	"607843"	"634070"	"LOC106898461"	"gpos100"
"NW_015091201.1"	"729347"	"751231"	"RNF43"	"gpos100"
"NW_015091201.1"	"248021"	"251809"	"BCL7B"	"gpos100"
"NW_015091201.1"	"417085"	"437371"	"FKBP6"	"gpos100"
"NW_015090761.1"	"136718"	"153047"	"CHMP7"	"gpos100"
"NW_015091201.1"	"257277"	"281746"	"MLXIPL"	"gpos100"
"NW_015091201.1"	"566685"	"568771"	"LOC106898467"	"gpos100"
"NW_015091201.1"	"547479"	"548726"	"LOC106898468"	"gpos100"
"NW_015091201.1"	"557780"	"559395"	"LOC106898469"	"gpos100"
"NW_015091201.1"	"595568"	"603190"	"LOC106898470"	"gpos100"
"NW_015091201.1"	"532035"	"534033"	"LOC106898471"	"gpos100"
"NW_015091201.1"	"15811"	"16788"	"LOC106898472"	"gpos100"
"NW_015091201.1"	"20809"	"21786"	"LOC106898473"	"gpos100"
"NW_015091201.1"	"634859"	"694609"	"TSPOAP1"	"gpos100"
"NW_015091201.1"	"96339"	"101380"	"BUD23"	"gpos100"
"NW_015091201.1"	"77642"	"83537"	"LOC106898476"	"gpos100"
"NW_015091201.1"	"69801"	"94986"	"LOC106898477"	"gpos100"
"NW_015091201.1"	"85805"	"87975"	"VPS37D"	"gpos100"
"NW_015091201.1"	"225127"	"238611"	"MKS1"	"gpos100"
"NW_015090781.1"	"679648"	"755458"	"KNDC1"	"gpos100"
"NW_015091201.1"	"469027"	"495778"	"HIP1"	"gpos100"
"NW_015091201.1"	"442000"	"448217"	"TRIM50"	"gpos100"
"NW_015091201.1"	"449069"	"452749"	"NSUN5"	"gpos100"
"NW_015091201.1"	"398543"	"400699"	"FZD9"	"gpos100"
"NW_015091202.1"	"2462"	"9199"	"LOC106898485"	"gpos100"
"NW_015091203.1"	"33557"	"46898"	"ARHGEF16"	"gpos100"
"NW_015091203.1"	"2189"	"29411"	"LOC106898487"	"gpos100"
"NW_015091205.1"	"27773"	"37860"	"TCEA3"	"gpos100"
"NW_015091205.1"	"8066"	"25482"	"ASAP3"	"gpos100"
"NW_015091205.1"	"108677"	"114090"	"LOC106898490"	"gpos100"
"NW_015091205.1"	"215619"	"230371"	"LOC106898491"	"gpos100"
"NW_015091205.1"	"235387"	"241765"	"SESN2"	"gpos100"
"NW_015091205.1"	"321026"	"328901"	"LOC106898493"	"gpos100"
"NW_015091205.1"	"332635"	"347769"	"LOC106898494"	"gpos100"
"NW_015091205.1"	"351814"	"368613"	"FGR"	"gpos100"
"NW_015091205.1"	"276235"	"292515"	"FAM76A"	"gpos100"
"NW_015091205.1"	"74361"	"99410"	"RCC1"	"gpos100"
"NW_015091205.1"	"70440"	"81505"	"OPRD1"	"gpos100"
"NW_015091205.1"	"106035"	"107645"	"LOC106898499"	"gpos100"
"NW_015091205.1"	"128916"	"211906"	"PHACTR4"	"gpos100"
"NW_015091206.1"	"20"	"624"	"LOC106898501"	"gpos100"
"NW_015091207.1"	"1830"	"2795"	"LOC106898502"	"gpos100"
"NW_015090781.1"	"4125905"	"4397194"	"SH3PXD2A"	"gpos100"
"NW_015091208.1"	"66811"	"73678"	"SENP8"	"gpos100"
"NW_015091208.1"	"48779"	"64637"	"GRAMD2A"	"gpos100"
"NW_015091208.1"	"303501"	"308481"	"LOC106898506"	"gpos100"
"NW_015091208.1"	"291147"	"294719"	"NR2E3"	"gpos100"
"NW_015091208.1"	"299905"	"301663"	"LOC106898508"	"gpos100"
"NW_015091208.1"	"5167"	"46749"	"PKM"	"gpos100"
"NW_015091208.1"	"77085"	"288437"	"MYO9A"	"gpos100"
"NW_015091210.1"	"12127"	"19618"	"LOC106898511"	"gpos100"
"NW_015091210.1"	"51455"	"68144"	"LOC106898512"	"gpos100"
"NW_015091210.1"	"68504"	"127342"	"SNRNP200"	"gpos100"
"NW_015091210.1"	"128361"	"134687"	"CIAO1"	"gpos100"
"NW_015091212.1"	"22532"	"51418"	"CALU"	"gpos100"
"NW_015091214.1"	"19760"	"22496"	"TMED1"	"gpos100"
"NW_015091214.1"	"24203"	"39684"	"LOC106898517"	"gpos100"
"NW_015091214.1"	"11907"	"15553"	"LOC106898518"	"gpos100"
"NW_015091216.1"	"5063"	"26852"	"LOC106898519"	"gpos100"
"NW_015091217.1"	"10437"	"14199"	"LOC106898520"	"gpos100"
"NW_015091219.1"	"84492"	"101105"	"TNFAIP3"	"gpos100"
"NW_015091219.1"	"153336"	"159103"	"LOC106898522"	"gpos100"
"NW_015091219.1"	"237919"	"349552"	"ARFGEF3"	"gpos100"
"NW_015091219.1"	"163372"	"184651"	"LOC106898524"	"gpos100"
"NW_015091219.1"	"190909"	"203890"	"PERP"	"gpos100"
"NW_015091220.1"	"87225"	"99172"	"RAD51AP1"	"gpos100"
"NW_015091220.1"	"212715"	"225845"	"TIGAR"	"gpos100"
"NW_015091220.1"	"11643"	"28324"	"LOC106898528"	"gpos100"
"NW_015091220.1"	"251968"	"292010"	"CCND2"	"gpos100"
"NW_015091220.1"	"164558"	"168177"	"FGF6"	"gpos100"
"NW_015091220.1"	"191902"	"197904"	"FGF23"	"gpos100"
"NW_015091220.1"	"504280"	"529735"	"NDUFA9"	"gpos100"
"NW_015091220.1"	"35775"	"64669"	"DYRK4"	"gpos100"
"NW_015091220.1"	"99871"	"127370"	"LOC106898534"	"gpos100"
"NW_015091221.1"	"66729"	"118655"	"LOC106898535"	"gpos100"
"NW_015090781.1"	"1984548"	"1985579"	"LOC106898536"	"gpos100"
"NW_015091221.1"	"20184"	"59261"	"FBXL3"	"gpos100"
"NW_015091221.1"	"6353"	"16192"	"CLN5"	"gpos100"
