"GID","TXID","PROTID"
106902818,"XR_001414600.1",""
106902818,"XM_014966658.1","XP_014822144.1"
106902818,"XM_014966626.1","XP_014822112.1"
106902818,"XR_001414598.1",""
106902818,"XM_014966667.1","XP_014822153.1"
106902818,"XM_014966650.1","XP_014822136.1"
106896182,"XM_014955960.1","XP_014811446.1"
106893122,"XR_001412997.1",""
106893122,"XM_014950812.1","XP_014806298.1"
106893122,"XM_014950821.1","XP_014806307.1"
106893122,"XM_014950862.1","XP_014806348.1"
106893122,"XM_014950845.1","XP_014806331.1"
106893122,"XM_014950869.1","XP_014806355.1"
106893122,"XM_014950836.1","XP_014806322.1"
106893122,"XM_014950852.1","XP_014806338.1"
106893122,"XM_014950877.1","XP_014806363.1"
106889091,"XM_014943817.1","XP_014799303.1"
106886047,"XR_001411562.1",""
106886047,"XM_014938687.1","XP_014794173.1"
106886047,"XM_014938689.1","XP_014794175.1"
106886047,"XM_014938688.1","XP_014794174.1"
106888127,"XM_014942154.1","XP_014797640.1"
106901520,"XR_001414318.1",""
106901520,"XM_014964334.1","XP_014819820.1"
106889507,"XM_014944593.1","XP_014800079.1"
106889507,"XM_014944592.1","XP_014800078.1"
106889507,"XM_014944595.1","XP_014800081.1"
106889507,"XR_001412343.1",""
106889507,"XM_014944596.1","XP_014800082.1"
106888981,"XM_014943613.1","XP_014799099.1"
106901754,"XM_014964707.1","XP_014820193.1"
106901754,"XM_014964706.1","XP_014820192.1"
106901754,"XM_014964708.1","XP_014820194.1"
106893071,"XM_014950674.1","XP_014806160.1"
106893071,"XR_001412990.1",""
106893071,"XM_014950673.1","XP_014806159.1"
106891095,"XM_014947380.1","XP_014802866.1"
106891095,"XM_014947389.1","XP_014802875.1"
106891095,"XM_014947397.1","XP_014802883.1"
106886339,"XM_014939148.1","XP_014794634.1"
106886339,"XM_014939149.1","XP_014794635.1"
106892673,"XM_014950040.1","XP_014805526.1"
106892673,"XM_014950041.1","XP_014805527.1"
106889092,"XM_014943818.1","XP_014799304.1"
106889092,"XM_014943821.1","XP_014799307.1"
106889092,"XM_014943819.1","XP_014799305.1"
106889092,"XM_014943824.1","XP_014799310.1"
106889092,"XM_014943822.1","XP_014799308.1"
106889092,"XM_014943823.1","XP_014799309.1"
106887597,"XM_014941224.1","XP_014796710.1"
106891516,"XM_014948106.1","XP_014803592.1"
106891516,"XR_001412706.1",""
106891516,"XR_001412705.1",""
106899227,"XM_014960966.1","XP_014816452.1"
106899227,"XM_014960961.1","XP_014816447.1"
106899227,"XM_014960962.1","XP_014816448.1"
106899227,"XM_014960967.1","XP_014816453.1"
106899227,"XM_014960963.1","XP_014816449.1"
106899227,"XM_014960965.1","XP_014816451.1"
106899227,"XM_014960964.1","XP_014816450.1"
106899227,"XM_014960968.1","XP_014816454.1"
106887141,"XM_014940556.1","XP_014796042.1"
106901983,"XM_014965120.1","XP_014820606.1"
106901983,"XM_014965121.1","XP_014820607.1"
106884734,"XM_014936274.1","XP_014791760.1"
106896936,"XM_014957262.1","XP_014812748.1"
106896936,"XM_014957264.1","XP_014812750.1"
106896936,"XM_014957263.1","XP_014812749.1"
106896936,"XM_014957259.1","XP_014812745.1"
106896936,"XM_014957266.1","XP_014812752.1"
106896936,"XM_014957269.1","XP_014812755.1"
106896936,"XM_014957260.1","XP_014812746.1"
106896936,"XM_014957265.1","XP_014812751.1"
106896936,"XM_014957258.1","XP_014812744.1"
106896936,"XM_014957267.1","XP_014812753.1"
106896936,"XM_014957261.1","XP_014812747.1"
106896936,"XM_014957268.1","XP_014812754.1"
106895092,"XM_014954203.1","XP_014809689.1"
106895092,"XM_014954204.1","XP_014809690.1"
106895092,"XM_014954202.1","XP_014809688.1"
106895092,"XM_014954205.1","XP_014809691.1"
106895092,"XM_014954206.1","XP_014809692.1"
106895092,"XM_014954208.1","XP_014809694.1"
106895092,"XM_014954209.1","XP_014809695.1"
106895092,"XM_014954207.1","XP_014809693.1"
106885571,"XM_014937864.1","XP_014793350.1"
106885571,"XM_014937862.1","XP_014793348.1"
106885571,"XM_014937863.1","XP_014793349.1"
106885571,"XM_014937866.1","XP_014793352.1"
106885571,"XM_014937865.1","XP_014793351.1"
106900848,"XM_014963057.1","XP_014818543.1"
106900848,"XM_014963058.1","XP_014818544.1"
106886094,"XM_014938760.1","XP_014794246.1"
106892744,"XM_014950162.1","XP_014805648.1"
106888048,"XM_014942036.1","XP_014797522.1"
106888048,"XM_014942035.1","XP_014797521.1"
106888048,"XM_014942038.1","XP_014797524.1"
106899739,"XM_014961636.1","XP_014817122.1"
106888145,"XM_014942178.1","XP_014797664.1"
106888145,"XM_014942177.1","XP_014797663.1"
106888145,"XM_014942176.1","XP_014797662.1"
106896036,"XM_014955742.1","XP_014811228.1"
106896036,"XM_014955743.1","XP_014811229.1"
106889758,"XM_014945145.1","XP_014800631.1"
106889758,"XM_014945147.1","XP_014800633.1"
106889758,"XM_014945148.1","XP_014800634.1"
106889758,"XM_014945146.1","XP_014800632.1"
106889163,"XM_014943948.1","XP_014799434.1"
106897480,"XM_014958123.1","XP_014813609.1"
106897480,"XM_014958122.1","XP_014813608.1"
106897480,"XM_014958120.1","XP_014813606.1"
106897480,"XM_014958121.1","XP_014813607.1"
106897480,"XM_014958118.1","XP_014813604.1"
106897480,"XM_014958119.1","XP_014813605.1"
106888099,"XM_014942127.1","XP_014797613.1"
106893512,"XM_014951557.1","XP_014807043.1"
106897451,"XM_014958065.1","XP_014813551.1"
106896319,"XM_014956154.1","XP_014811640.1"
106888335,"XM_014942492.1","XP_014797978.1"
106888335,"XM_014942491.1","XP_014797977.1"
106902827,"XM_014966633.1","XP_014822119.1"
106890503,"XM_014946372.1","XP_014801858.1"
106896403,"XM_014956389.1","XP_014811875.1"
106890492,"XM_014946359.1","XP_014801845.1"
106886064,"XM_014938721.1","XP_014794207.1"
106886064,"XM_014938722.1","XP_014794208.1"
106886064,"XM_014938723.1","XP_014794209.1"
106886064,"XM_014938724.1","XP_014794210.1"
106898435,"XM_014959680.1","XP_014815166.1"
106898435,"XM_014959688.1","XP_014815174.1"
106884594,"XM_014936091.1","XP_014791577.1"
106885094,"XM_014936979.1","XP_014792465.1"
106885094,"XM_014936981.1","XP_014792467.1"
106885094,"XM_014936980.1","XP_014792466.1"
106885094,"XM_014936986.1","XP_014792472.1"
106885094,"XM_014936983.1","XP_014792469.1"
106885094,"XM_014936982.1","XP_014792468.1"
106885094,"XM_014936985.1","XP_014792471.1"
106885094,"XM_014936984.1","XP_014792470.1"
106899759,"XM_014961671.1","XP_014817157.1"
106899759,"XM_014961665.1","XP_014817151.1"
106899759,"XM_014961669.1","XP_014817155.1"
106899759,"XM_014961667.1","XP_014817153.1"
106899759,"XM_014961674.1","XP_014817160.1"
106899759,"XM_014961676.1","XP_014817162.1"
106899759,"XM_014961670.1","XP_014817156.1"
106899759,"XM_014961666.1","XP_014817152.1"
106899759,"XM_014961668.1","XP_014817154.1"
106899759,"XM_014961675.1","XP_014817161.1"
106899759,"XM_014961673.1","XP_014817159.1"
106888326,"XM_014942470.1","XP_014797956.1"
106888326,"XM_014942472.1","XP_014797958.1"
106888326,"XM_014942471.1","XP_014797957.1"
106888326,"XM_014942473.1","XP_014797959.1"
106888326,"XM_014942474.1","XP_014797960.1"
106899744,"XM_014961643.1","XP_014817129.1"
106899709,"XM_014961596.1","XP_014817082.1"
106891827,"XM_014948609.1","XP_014804095.1"
106884806,"XM_014936422.1","XP_014791908.1"
106884806,"XM_014936421.1","XP_014791907.1"
106884806,"XM_014936423.1","XP_014791909.1"
106894635,"XM_014953422.1","XP_014808908.1"
106899712,"XM_014961601.1","XP_014817087.1"
106892522,"XM_014949774.1","XP_014805260.1"
106892522,"XM_014949772.1","XP_014805258.1"
106892522,"XM_014949771.1","XP_014805257.1"
106892522,"XM_014949777.1","XP_014805263.1"
106892522,"XM_014949776.1","XP_014805262.1"
106892522,"XM_014949768.1","XP_014805254.1"
106892522,"XM_014949775.1","XP_014805261.1"
106892522,"XM_014949773.1","XP_014805259.1"
106892522,"XM_014949769.1","XP_014805255.1"
106892522,"XM_014949767.1","XP_014805253.1"
106887510,"XM_014941080.1","XP_014796566.1"
106887510,"XM_014941081.1","XP_014796567.1"
106902938,"XM_014966811.1","XP_014822297.1"
106902938,"XM_014966812.1","XP_014822298.1"
106902938,"XM_014966810.1","XP_014822296.1"
106886123,"XM_014938805.1","XP_014794291.1"
106886123,"XM_014938804.1","XP_014794290.1"
106886402,"XM_014939326.1","XP_014794812.1"
106886402,"XM_014939328.1","XP_014794814.1"
106886402,"XM_014939327.1","XP_014794813.1"
106886402,"XM_014939325.1","XP_014794811.1"
106888828,"XM_014943332.1","XP_014798818.1"
106897977,"XM_014959003.1","XP_014814489.1"
106891100,"XM_014947392.1","XP_014802878.1"
106891100,"XM_014947391.1","XP_014802877.1"
106891100,"XM_014947390.1","XP_014802876.1"
106899157,"XM_014960842.1","XP_014816328.1"
106899157,"XM_014960841.1","XP_014816327.1"
106896828,"XM_014957086.1","XP_014812572.1"
106897637,"XM_014958401.1","XP_014813887.1"
106902003,"XM_014965154.1","XP_014820640.1"
106902173,"XM_014965419.1","XP_014820905.1"
106894213,"XM_014952754.1","XP_014808240.1"
106895592,"XM_014955062.1","XP_014810548.1"
106895592,"XM_014955051.1","XP_014810537.1"
106895592,"XM_014955050.1","XP_014810536.1"
106895592,"XM_014955049.1","XP_014810535.1"
106895592,"XM_014955052.1","XP_014810538.1"
106895592,"XM_014955053.1","XP_014810539.1"
106895592,"XM_014955054.1","XP_014810540.1"
106895592,"XM_014955060.1","XP_014810546.1"
106895592,"XM_014955061.1","XP_014810547.1"
106895592,"XM_014955057.1","XP_014810543.1"
106895592,"XM_014955056.1","XP_014810542.1"
106895592,"XM_014955063.1","XP_014810549.1"
106895592,"XM_014955058.1","XP_014810544.1"
106895592,"XM_014955064.1","XP_014810550.1"
106895592,"XM_014955047.1","XP_014810533.1"
106895592,"XM_014955048.1","XP_014810534.1"
106895592,"XM_014955059.1","XP_014810545.1"
106894316,"XM_014952932.1","XP_014808418.1"
106894791,"XM_014953704.1","XP_014809190.1"
106894791,"XM_014953703.1","XP_014809189.1"
106888030,"XM_014941992.1","XP_014797478.1"
106888030,"XM_014941993.1","XP_014797479.1"
106888030,"XM_014941990.1","XP_014797476.1"
106901515,"XM_014964327.1","XP_014819813.1"
106895020,"XM_014954103.1","XP_014809589.1"
106895020,"XM_014954102.1","XP_014809588.1"
106894334,"XM_014952948.1","XP_014808434.1"
106888227,"XM_014942274.1","XP_014797760.1"
106888227,"XM_014942267.1","XP_014797753.1"
106888227,"XM_014942269.1","XP_014797755.1"
106888227,"XM_014942270.1","XP_014797756.1"
106888227,"XM_014942271.1","XP_014797757.1"
106888227,"XM_014942275.1","XP_014797761.1"
106888227,"XM_014942273.1","XP_014797759.1"
106888227,"XM_014942268.1","XP_014797754.1"
106888227,"XM_014942264.1","XP_014797750.1"
106888227,"XM_014942265.1","XP_014797751.1"
106888227,"XM_014942266.1","XP_014797752.1"
106892639,"XM_014949965.1","XP_014805451.1"
106886005,"XM_014938591.1","XP_014794077.1"
106895815,"XM_014955461.1","XP_014810947.1"
106895815,"XM_014955444.1","XP_014810930.1"
106895815,"XM_014955452.1","XP_014810938.1"
106895815,"XM_014955470.1","XP_014810956.1"
106897187,"XM_014957663.1","XP_014813149.1"
106897187,"XM_014957664.1","XP_014813150.1"
106897187,"XM_014957662.1","XP_014813148.1"
106889058,"XM_014943731.1","XP_014799217.1"
106889058,"XM_014943730.1","XP_014799216.1"
106889058,"XM_014943732.1","XP_014799218.1"
106889058,"XM_014943729.1","XP_014799215.1"
106901954,"XR_001414407.1",""
106901954,"XM_014965058.1","XP_014820544.1"
106901954,"XR_001414408.1",""
106902501,"XM_014966064.1","XP_014821550.1"
106886504,"XM_014939512.1","XP_014794998.1"
106899087,"XM_014960753.1","XP_014816239.1"
106889230,"XM_014944068.1","XP_014799554.1"
106891924,"XM_014948754.1","XP_014804240.1"
106884673,"XM_014936197.1","XP_014791683.1"
106887366,"XM_014940828.1","XP_014796314.1"
106897325,"XM_014957908.1","XP_014813394.1"
106891013,"XM_014947175.1","XP_014802661.1"
106892369,"XM_014949521.1","XP_014805007.1"
106889867,"XM_014945319.1","XP_014800805.1"
106889867,"XM_014945318.1","XP_014800804.1"
106885207,"XM_014937202.1","XP_014792688.1"
106887548,"XM_014941139.1","XP_014796625.1"
106887548,"XM_014941138.1","XP_014796624.1"
106898792,"XM_014960235.1","XP_014815721.1"
106888997,"XM_014943641.1","XP_014799127.1"
106889019,"XM_014943662.1","XP_014799148.1"
106886503,"XM_014939511.1","XP_014794997.1"
106901966,"XM_014965076.1","XP_014820562.1"
106894483,"XM_014953140.1","XP_014808626.1"
106894483,"XM_014953141.1","XP_014808627.1"
106894483,"XM_014953142.1","XP_014808628.1"
106896353,"XM_014956290.1","XP_014811776.1"
106901680,"XM_014964567.1","XP_014820053.1"
106901680,"XM_014964568.1","XP_014820054.1"
106901680,"XM_014964569.1","XP_014820055.1"
106901680,"XM_014964570.1","XP_014820056.1"
106892421,"XM_014949619.1","XP_014805105.1"
106890700,"XM_014946655.1","XP_014802141.1"
106891186,"XM_014947541.1","XP_014803027.1"
106891186,"XM_014947539.1","XP_014803025.1"
106891186,"XM_014947544.1","XP_014803030.1"
106891186,"XM_014947543.1","XP_014803029.1"
106891186,"XM_014947540.1","XP_014803026.1"
106891186,"XM_014947545.1","XP_014803031.1"
106894542,"XM_014953253.1","XP_014808739.1"
106886347,"XM_014939164.1","XP_014794650.1"
106886347,"XM_014939165.1","XP_014794651.1"
106891078,"XM_014947346.1","XP_014802832.1"
106890074,"XM_014945654.1","XP_014801140.1"
106890074,"XM_014945653.1","XP_014801139.1"
106894441,"XM_014953087.1","XP_014808573.1"
106896555,"XM_014956639.1","XP_014812125.1"
106893546,"XR_001413102.1",""
106893546,"XM_014951602.1","XP_014807088.1"
106894012,"XM_014952428.1","XP_014807914.1"
106893934,"XM_014952284.1","XP_014807770.1"
106893934,"XM_014952283.1","XP_014807769.1"
106893934,"XM_014952286.1","XP_014807772.1"
106894647,"XM_014953445.1","XP_014808931.1"
106894647,"XM_014953446.1","XP_014808932.1"
106894647,"XM_014953447.1","XP_014808933.1"
106902417,"XM_014965831.1","XP_014821317.1"
106887900,"XM_014941668.1","XP_014797154.1"
106894818,"XM_014953758.1","XP_014809244.1"
106894818,"XM_014953767.1","XP_014809253.1"
106894818,"XM_014953774.1","XP_014809260.1"
106894818,"XM_014953783.1","XP_014809269.1"
106894818,"XM_014953790.1","XP_014809276.1"
106894818,"XM_014953799.1","XP_014809285.1"
106889999,"XM_014945524.1","XP_014801010.1"
106889350,"XM_014944277.1","XP_014799763.1"
106889350,"XM_014944276.1","XP_014799762.1"
106901785,"XM_014964762.1","XP_014820248.1"
106892426,"XM_014949629.1","XP_014805115.1"
106893119,"XM_014950803.1","XP_014806289.1"
106893119,"XM_014950806.1","XP_014806292.1"
106893119,"XM_014950798.1","XP_014806284.1"
106893119,"XM_014950800.1","XP_014806286.1"
106893119,"XM_014950801.1","XP_014806287.1"
106893119,"XM_014950802.1","XP_014806288.1"
106893119,"XM_014950804.1","XP_014806290.1"
106893119,"XM_014950805.1","XP_014806291.1"
106897155,"XM_014957590.1","XP_014813076.1"
106900791,"XM_014962932.1","XP_014818418.1"
106900791,"XM_014962931.1","XP_014818417.1"
106900791,"XM_014962930.1","XP_014818416.1"
106900791,"XM_014962934.1","XP_014818420.1"
106900791,"XM_014962933.1","XP_014818419.1"
106885895,"XM_014938416.1","XP_014793902.1"
106884628,"XM_014936148.1","XP_014791634.1"
106884628,"XM_014936146.1","XP_014791632.1"
106884628,"XM_014936147.1","XP_014791633.1"
106898210,"XM_014959322.1","XP_014814808.1"
106898210,"XM_014959324.1","XP_014814810.1"
106898210,"XM_014959325.1","XP_014814811.1"
106901208,"XM_014963629.1","XP_014819115.1"
106897597,"XM_014958353.1","XP_014813839.1"
106888908,"XM_014943447.1","XP_014798933.1"
106889901,"XM_014945413.1","XP_014800899.1"
106889901,"XM_014945412.1","XP_014800898.1"
106889901,"XM_014945411.1","XP_014800897.1"
106893325,"XM_014951224.1","XP_014806710.1"
106891700,"XM_014948409.1","XP_014803895.1"
106891700,"XM_014948410.1","XP_014803896.1"
106891700,"XM_014948406.1","XP_014803892.1"
106891700,"XM_014948413.1","XP_014803899.1"
106891700,"XR_001412761.1",""
106891700,"XM_014948411.1","XP_014803897.1"
106891700,"XM_014948415.1","XP_014803901.1"
106891700,"XM_014948407.1","XP_014803893.1"
106891700,"XM_014948408.1","XP_014803894.1"
106891700,"XM_014948412.1","XP_014803898.1"
106891700,"XM_014948414.1","XP_014803900.1"
106902234,"XM_014965568.1","XP_014821054.1"
106902300,"XM_014965686.1","XP_014821172.1"
106902300,"XM_014965685.1","XP_014821171.1"
106901781,"XM_014964756.1","XP_014820242.1"
106901781,"XM_014964755.1","XP_014820241.1"
106886639,"XM_014939739.1","XP_014795225.1"
106886639,"XM_014939740.1","XP_014795226.1"
106886463,"XM_014939458.1","XP_014794944.1"
106886463,"XM_014939452.1","XP_014794938.1"
106886463,"XM_014939465.1","XP_014794951.1"
106886082,"XM_014938748.1","XP_014794234.1"
106886082,"XM_014938749.1","XP_014794235.1"
106888427,"XM_014942661.1","XP_014798147.1"
106888427,"XM_014942662.1","XP_014798148.1"
106901286,"XM_014963834.1","XP_014819320.1"
106901286,"XM_014963833.1","XP_014819319.1"
106901286,"XM_014963835.1","XP_014819321.1"
106901641,"XM_014964504.1","XP_014819990.1"
106888322,"XM_014942464.1","XP_014797950.1"
106888322,"XM_014942466.1","XP_014797952.1"
106888322,"XM_014942465.1","XP_014797951.1"
106893904,"XM_014952215.1","XP_014807701.1"
106893904,"XM_014952216.1","XP_014807702.1"
106893904,"XM_014952214.1","XP_014807700.1"
106893904,"XM_014952222.1","XP_014807708.1"
106893904,"XM_014952218.1","XP_014807704.1"
106893904,"XM_014952220.1","XP_014807706.1"
106893904,"XM_014952213.1","XP_014807699.1"
106893904,"XM_014952221.1","XP_014807707.1"
106893904,"XM_014952217.1","XP_014807703.1"
106893904,"XM_014952223.1","XP_014807709.1"
106893904,"XM_014952224.1","XP_014807710.1"
106893904,"XM_014952225.1","XP_014807711.1"
106891041,"XM_014947218.1","XP_014802704.1"
106890476,"XM_014946329.1","XP_014801815.1"
106890476,"XM_014946328.1","XP_014801814.1"
106890476,"XM_014946331.1","XP_014801817.1"
106890476,"XM_014946330.1","XP_014801816.1"
106894093,"XM_014952584.1","XP_014808070.1"
106889567,"XM_014944763.1","XP_014800249.1"
106889567,"XM_014944926.1","XP_014800412.1"
106889567,"XM_014944851.1","XP_014800337.1"
106901032,"XM_014963358.1","XP_014818844.1"
106895057,"XM_014954142.1","XP_014809628.1"
106886062,"XM_014938715.1","XP_014794201.1"
106890340,"XM_014946095.1","XP_014801581.1"
106891162,"XM_014947493.1","XP_014802979.1"
106895049,"XM_014954133.1","XP_014809619.1"
106901922,"XM_014964999.1","XP_014820485.1"
106901922,"XM_014964998.1","XP_014820484.1"
106901922,"XM_014965000.1","XP_014820486.1"
106896253,"XM_014956080.1","XP_014811566.1"
106885051,"XM_014936878.1","XP_014792364.1"
106891132,"XM_014947450.1","XP_014802936.1"
106890716,"XM_014946690.1","XP_014802176.1"
106890716,"XM_014946692.1","XP_014802178.1"
106887719,"XM_014941417.1","XP_014796903.1"
106892483,"XM_014949706.1","XP_014805192.1"
106899955,"XM_014961897.1","XP_014817383.1"
106889408,"XM_014944354.1","XP_014799840.1"
106891334,"XM_014947788.1","XP_014803274.1"
106891334,"XM_014947796.1","XP_014803282.1"
106901557,"XM_014964398.1","XP_014819884.1"
106901557,"XM_014964399.1","XP_014819885.1"
106901557,"XM_014964401.1","XP_014819887.1"
106901557,"XM_014964402.1","XP_014819888.1"
106890719,"XM_014946694.1","XP_014802180.1"
106895082,"XM_014954176.1","XP_014809662.1"
106886233,"XR_001411614.1",""
106886233,"XR_001411611.1",""
106886233,"XR_001411615.1",""
106886233,"XM_014938978.1","XP_014794464.1"
106899588,"XM_014961469.1","XP_014816955.1"
106885657,"XM_014938016.1","XP_014793502.1"
106885834,"XM_014938338.1","XP_014793824.1"
106902500,"XM_014966020.1","XP_014821506.1"
106902500,"XM_014966021.1","XP_014821507.1"
106902690,"XM_014966381.1","XP_014821867.1"
106886608,"XM_014939692.1","XP_014795178.1"
106902109,"XM_014965287.1","XP_014820773.1"
106897158,"XM_014957599.1","XP_014813085.1"
106896924,"XM_014957234.1","XP_014812720.1"
106899948,"XM_014961887.1","XP_014817373.1"
106894987,"XM_014954045.1","XP_014809531.1"
106899116,"XM_014960793.1","XP_014816279.1"
106900975,"XM_014963298.1","XP_014818784.1"
106886244,"XM_014939002.1","XP_014794488.1"
106897165,"XM_014957612.1","XP_014813098.1"
106900407,"XM_014962466.1","XP_014817952.1"
106895024,"XM_014954107.1","XP_014809593.1"
106886604,"XM_014939686.1","XP_014795172.1"
