Sample_ID,Filename,Species,Dev_stage,Sex,Age,Phenotype,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Tissue,Tissue_complete,Sample_Type,Concentration,Volume,Flow_cell,Seq_provider,Type,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s372_I_VTA_03,s372_I_VTA_03_R1.gz,Calidris pugnax,Adult,Male,7,Independent,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,105,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44335863,8.3
s372_I_VTA_03,s372_I_VTA_03_R2.gz,Calidris pugnax,Adult,Male,7,Independent,Jasmine L. Loveland,6/15/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,185.8,3.25,372,1.75,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,105,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44335863,8.3
s374_S_ADR_01,s374_S_ADR_01_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/12/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,174,2.99,374,1.72,Adr,Adrenal glands,Total RNA,50.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66876297,NA
s374_S_ADR_01,s374_S_ADR_01_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/12/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,174,2.99,374,1.72,Adr,Adrenal glands,Total RNA,50.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66876297,NA
s672_F_ADR_01,s672_F_ADR_01_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Adr,Adrenal glands,Total RNA,49,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),43995964,7.8
s672_F_ADR_01,s672_F_ADR_01_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Adr,Adrenal glands,Total RNA,49,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),43995964,7.8
s672_F_GON_01,s672_F_GON_01_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Gon,Male gonads (testes),Total RNA,39,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44652258,NA
s672_F_GON_01,s672_F_GON_01_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Gon,Male gonads (testes),Total RNA,39,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44652258,NA
s672_F_HYP_02,s672_F_HYP_02_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Hyp,Hypothalamus,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),61559077,7.8
s672_F_HYP_02,s672_F_HYP_02_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Hyp,Hypothalamus,Total RNA,107,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),61559077,7.8
s672_F_LIV_01,s672_F_LIV_01_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Liv,Liver,Total RNA,45.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56936972,NA
s672_F_LIV_01,s672_F_LIV_01_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Liv,Liver,Total RNA,45.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56936972,NA
s672_F_LS_02,s672_F_LS_02_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,LS,Lateral septum,Total RNA,105,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40412498,7.1
s672_F_LS_02,s672_F_LS_02_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,LS,Lateral septum,Total RNA,105,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40412498,7.1
s672_F_NC_02,s672_F_NC_02_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,NC,Caudal nidopallium,Total RNA,83,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37494822,8.4
s672_F_NC_02,s672_F_NC_02_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,NC,Caudal nidopallium,Total RNA,83,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37494822,8.4
s672_F_PIT_01,s672_F_PIT_01_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Pit,Pituitary gland,Total RNA,58.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51666014,10
s672_F_PIT_01,s672_F_PIT_01_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Pit,Pituitary gland,Total RNA,58.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51666014,10
s672_F_POA_02,s672_F_POA_02_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,POM,Medial preoptic area,Total RNA,94,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37687598,7.6
s672_F_POA_02,s672_F_POA_02_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,POM,Medial preoptic area,Total RNA,94,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),37687598,7.6
s672_F_RAP_03,s672_F_RAP_03_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Rap,Raphe,Total RNA,32,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),62331375,8.2
s672_F_RAP_03,s672_F_RAP_03_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,Rap,Raphe,Total RNA,32,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),62331375,8.2
s672_F_TNA_03,s672_F_TNA_03_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,108,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51412110,7.8
s672_F_TNA_03,s672_F_TNA_03_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,108,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51412110,7.8
s672_F_VTA_03,s672_F_VTA_03_R1.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39579777,8
s672_F_VTA_03,s672_F_VTA_03_R2.gz,Calidris pugnax,Adult,Male,13,Faeder,Jasmine L. Loveland,6/13/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,133.29,3.72,672,2.79,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,109,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),39579777,8
s954_F_ADR_01,s954_F_ADR_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Adr,Adrenal glands,Total RNA,66.8,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56750528,8.2
s954_F_ADR_01,s954_F_ADR_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Adr,Adrenal glands,Total RNA,66.8,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56750528,8.2
s954_F_GON_01,s954_F_GON_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Gon,Male gonads (testes),Total RNA,59.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49606660,NA
s954_F_GON_01,s954_F_GON_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Gon,Male gonads (testes),Total RNA,59.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49606660,NA
s954_F_HYP_02,s954_F_HYP_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Hyp,Hypothalamus,Total RNA,103,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),76369811,7.8
s954_F_HYP_02,s954_F_HYP_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Hyp,Hypothalamus,Total RNA,103,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),76369811,7.8
s954_F_LS_02,s954_F_LS_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,LS,Lateral septum,Total RNA,72,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60385184,7.8
s954_F_LS_02,s954_F_LS_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,LS,Lateral septum,Total RNA,72,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60385184,7.8
s954_F_NC_02,s954_F_NC_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,NC,Caudal nidopallium,Total RNA,89,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),41028822,8.4
s954_F_NC_02,s954_F_NC_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,NC,Caudal nidopallium,Total RNA,89,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),41028822,8.4
s954_F_PIT_01,s954_F_PIT_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Pit,Pituitary gland,Total RNA,59.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46503608,NA
s954_F_PIT_01,s954_F_PIT_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Pit,Pituitary gland,Total RNA,59.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),46503608,NA
s954_F_POA_02,s954_F_POA_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,POM,Medial preoptic area,Total RNA,103,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48460903,7.9
s954_F_POA_02,s954_F_POA_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,POM,Medial preoptic area,Total RNA,103,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),48460903,7.9
s954_F_RAP_03,s954_F_RAP_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Rap,Raphe,Total RNA,35,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56473931,8
s954_F_RAP_03,s954_F_RAP_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,Rap,Raphe,Total RNA,35,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56473931,8
s954_F_TNA_03,s954_F_TNA_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,92,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49285356,7.7
s954_F_TNA_03,s954_F_TNA_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,92,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49285356,7.7
s954_F_VTA_03,s954_F_VTA_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,99,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49613985,7.9
s954_F_VTA_03,s954_F_VTA_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/16/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,137.54,3.06,954,2.22,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,99,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49613985,7.9
