Entrez_ID,Gene_Symbol,Gene_Description,Synonyms,Gene_type,Scientific_name,Common_name,Tax_ID,Transcripts,Genomic_coordinates,Orientation,Proteins,Ensembl_Gene_ID
106902239,STK3,serine/threonine kinase 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014965572.1,NW_015094509.1: 9550025-9684104,minus,XP_014821058.1,ENSCPUG00000002462
106885456,STK31,serine/threonine kinase 31,,protein-coding,Calidris pugnax,ruff,198806,XM_014937671.1,NW_015090803.1: 11693864-11731664,minus,XP_014793157.1,
106891351,STK32A,serine/threonine kinase 32A,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947805.1,XM_014947806.1,XM_014947807.1",NW_015090893.1: 19704736-19733498,plus,"XP_014803291.1,XP_014803292.1,XP_014803293.1",ENSCPUG00000007111
106902902,STK32B,serine/threonine kinase 32B,,protein-coding,Calidris pugnax,ruff,198806,"XM_014966735.1,XM_014966736.1",NW_015090793.1: 1750080-1918690,plus,"XP_014822221.1,XP_014822222.1",ENSCPUG00000003001
106889855,STK32C,serine/threonine kinase 32C,,protein-coding,Calidris pugnax,ruff,198806,XM_014945307.1,NW_015090865.1: 7392919-7427036,minus,XP_014800793.1,ENSCPUG00000003054
106895413,STK33,serine/threonine kinase 33,,protein-coding,Calidris pugnax,ruff,198806,XM_014954828.1,NW_015090994.1: 340440-391587,plus,XP_014810314.1,
106895396,STK35,serine/threonine kinase 35,,protein-coding,Calidris pugnax,ruff,198806,XM_014954810.1,NW_015090780.1: 962237-981065,plus,XP_014810296.1,
106895093,STK36,serine/threonine kinase 36,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954210.1,XM_014954211.1,XM_014954212.1,XM_014954213.1,XM_014954214.1",NW_015090990.1: 3031693-3043789,plus,"XP_014809696.1,XP_014809697.1,XP_014809698.1,XP_014809699.1,XP_014809700.1",
106891761,STK38,serine/threonine kinase 38,,protein-coding,Calidris pugnax,ruff,198806,"XM_014948490.1,XM_014948491.1,XM_014948493.1",NW_015090898.1: 113013-167310,minus,"XP_014803976.1,XP_014803977.1,XP_014803979.1",
106896791,STK38L,serine/threonine kinase 38 like,,protein-coding,Calidris pugnax,ruff,198806,"XM_014957036.1,XM_014957037.1",NW_015091069.1: 384275-432132,minus,"XP_014812522.1,XP_014812523.1",ENSCPUG00000005650
106895205,STK39,serine/threonine kinase 39,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954431.1,XM_014954432.1,XM_014954433.1",NW_015090990.1: 6962707-7066329,minus,"XP_014809917.1,XP_014809918.1,XP_014809919.1",ENSCPUG00000003892
106887639,STK4,serine/threonine kinase 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941277.1,XM_014941279.1,XM_014941280.1",NW_015090832.1: 166369-215487,minus,"XP_014796763.1,XP_014796765.1,XP_014796766.1",ENSCPUG00000009679
106890638,STK40,serine/threonine kinase 40,,protein-coding,Calidris pugnax,ruff,198806,XM_014946590.1,NW_015090879.1: 2438739-2456518,minus,XP_014802076.1,ENSCPUG00000018633
106888500,STKLD1,serine/threonine kinase like domain containing 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014942753.1,NW_015090846.1: 2383473-2397261,plus,XP_014798239.1,
106891883,STMN1,stathmin 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014948700.1,NW_015090900.1: 863181-866196,minus,XP_014804186.1,ENSCPUG00000016288
106893731,STMN2,stathmin 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014951919.1,NW_015090945.1: 4060670-4103996,plus,XP_014807405.1,ENSCPUG00000016587
106895726,STMN3,stathmin 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014955338.1,NW_015090780.1: 1091345-1108993,minus,XP_014810824.1,ENSCPUG00000006363
106885608,STMN4,stathmin 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014937941.1,XM_014937943.1,XM_014937944.1,XM_014937945.1",NW_015090804.1: 225516-228082,minus,"XP_014793427.1,XP_014793429.1,XP_014793430.1,XP_014793431.1",ENSCPUG00000011596
106887360,STMND1,stathmin domain containing 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014940823.1,NW_015090830.1: 19913121-19920918,minus,XP_014796309.1,
106885209,STMP1,short transmembrane mitochondrial protein 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014937200.1,NW_015090800.1: 7850768-7857623,plus,XP_014792686.1,ENSCPUG00000019634
106897481,STN1,STN1 subunit of CST complex,OBFC1,protein-coding,Calidris pugnax,ruff,198806,XM_014958124.1,NW_015090781.1: 4409931-4455105,minus,XP_014813610.1,ENSCPUG00000000770
106888566,STOM,stomatin,,protein-coding,Calidris pugnax,ruff,198806,XM_014942865.1,NW_015090846.1: 4649576-4663839,minus,XP_014798351.1,ENSCPUG00000016075
106896569,STOML1,stomatin like 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014956661.1,XM_014956662.1",NW_015091061.1: 272188-281407,minus,"XP_014812147.1,XP_014812148.1",
106894069,STOML2,stomatin like 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952531.1,XM_014952532.1",NW_015090963.1: 1306642-1310179,minus,"XP_014808017.1,XP_014808018.1",ENSCPUG00000005625
106900400,STON1,stonin 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014962452.1,XM_014962453.1,XM_014962454.1,XM_014962455.1,XM_014962456.1",NW_015092359.1: 576336-605342,plus,"XP_014817938.1,XP_014817939.1,XP_014817940.1,XP_014817941.1,XP_014817942.1",ENSCPUG00000002757
106887958,STON2,stonin 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014941797.1,NW_015090839.1: 2312838-2386289,plus,XP_014797283.1,ENSCPUG00000019422
106887012,STOX1,storkhead box 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014940350.1,NW_015090828.1: 8216452-8228078,plus,XP_014795836.1,
106890073,STOX2,storkhead box 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014945651.1,XM_014945652.1",NW_015090868.1: 6966450-6987588,minus,"XP_014801137.1,XP_014801138.1",ENSCPUG00000015377
106896585,STRA6,signaling receptor and transporter of retinol STRA6,,protein-coding,Calidris pugnax,ruff,198806,XM_014956678.1,NW_015091061.1: 358957-374634,minus,XP_014812164.1,
106900973,STRA8,stimulated by retinoic acid 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014963295.1,NW_015094506.1: 7340720-7357088,plus,XP_014818781.1,
106896486,STRADA,STE20 related adaptor alpha,,protein-coding,Calidris pugnax,ruff,198806,"XM_014956540.1,XM_014956541.1,XM_014956542.1,XM_014956543.1,XM_014956544.1",NW_015091045.1: 469770-482695,plus,"XP_014812026.1,XP_014812027.1,XP_014812028.1,XP_014812029.1,XP_014812030.1",ENSCPUG00000014176
106895186,STRADB,STE20 related adaptor beta,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954389.1,XM_014954390.1,XM_014954391.1,XM_014954392.1",NW_015090990.1: 15738995-15748306,minus,"XP_014809875.1,XP_014809876.1,XP_014809877.1,XP_014809878.1",ENSCPUG00000008186
106885373,STRAP,serine/threonine kinase receptor associated protein,,protein-coding,Calidris pugnax,ruff,198806,XM_014937527.1,NW_015090800.1: 2639548-2648009,minus,XP_014793013.1,ENSCPUG00000019519
106888548,STRBP,spermatid perinuclear RNA binding protein,,protein-coding,Calidris pugnax,ruff,198806,"XM_014942822.1,XM_014942824.1,XM_014942825.1,XM_014942826.1,XM_014942827.1,XM_014942828.1,XM_014942829.1,XM_014942830.1,XM_014942831.1,XR_001412125.1,XR_001412126.1",NW_015090846.1: 5232999-5297686,minus,"XP_014798308.1,XP_014798310.1,XP_014798311.1,XP_014798312.1,XP_014798313.1,XP_014798314.1,XP_014798315.1,XP_014798316.1,XP_014798317.1",ENSCPUG00000016096
106894296,STRIP1,striatin interacting protein 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952899.1,XM_014952900.1,XM_014952901.1,XM_014952902.1,XM_014952904.1",NW_015090972.1: 409054-434886,minus,"XP_014808385.1,XP_014808386.1,XP_014808387.1,XP_014808388.1,XP_014808390.1",
106893127,STRN,striatin,,protein-coding,Calidris pugnax,ruff,198806,"XM_014950816.1,XM_014950817.1",NW_015090922.1: 18424853-18498535,plus,"XP_014806302.1,XP_014806303.1",ENSCPUG00000002648
106887908,STRN3,striatin 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941686.1,XM_014941687.1,XM_014941688.1,XM_014941689.1,XM_014941690.1,XM_014941691.1",NW_015090839.1: 9707366-9753024,plus,"XP_014797172.1,XP_014797173.1,XP_014797174.1,XP_014797175.1,XP_014797176.1,XP_014797177.1",ENSCPUG00000002717
106899330,STRN4,striatin 4,,protein-coding,Calidris pugnax,ruff,198806,XM_014961117.1,NW_015091351.1: 96025-104292,minus,XP_014816603.1,
106898806,STS,steroid sulfatase,,protein-coding,Calidris pugnax,ruff,198806,"XM_014960266.1,XM_014960267.1,XM_014960268.1,XM_014960269.1",NW_015091257.1: 7700352-7817794,plus,"XP_014815752.1,XP_014815753.1,XP_014815754.1,XP_014815755.1",ENSCPUG00000007063
106899318,STT3A,STT3 oligosaccharyltransferase complex catalytic subunit A,,protein-coding,Calidris pugnax,ruff,198806,XM_014961099.1,NW_015091347.1: 1563267-1571835,plus,XP_014816585.1,ENSCPUG00000015975
106885545,STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B,,protein-coding,Calidris pugnax,ruff,198806,XM_014937817.1,NW_015090803.1: 2397336-2427724,minus,XP_014793303.1,ENSCPUG00000010395
106899877,STUB1,STIP1 homology and U-box containing protein 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014961814.1,NW_015091604.1: 26894-30701,minus,XP_014817300.1,
106893337,STUM,"stum, mechanosensory transduction mediator homolog",,protein-coding,Calidris pugnax,ruff,198806,XM_014951237.1,NW_015090922.1: 1702373-1757651,minus,XP_014806723.1,
106892962,STX11,syntaxin 11,,protein-coding,Calidris pugnax,ruff,198806,"XM_014950542.1,XM_014950543.1,XM_014950544.1,XM_014950545.1",NW_015090922.1: 33503384-33519109,plus,"XP_014806028.1,XP_014806029.1,XP_014806030.1,XP_014806031.1",ENSCPUG00000013830
106892185,STX12,syntaxin 12,,protein-coding,Calidris pugnax,ruff,198806,XM_014949195.1,NW_015090907.1: 1429457-1444466,plus,XP_014804681.1,ENSCPUG00000014193
106896703,STX16,syntaxin 16,,protein-coding,Calidris pugnax,ruff,198806,XM_014956888.1,NW_015090780.1: 5311949-5321406,minus,XP_014812374.1,ENSCPUG00000008900
106885964,STX17,syntaxin 17,,protein-coding,Calidris pugnax,ruff,198806,"XM_014938487.1,XM_014938488.1,XM_014938489.1,XM_014938490.1,XM_014938491.1,XM_014938492.1,XM_014938493.1,XM_014938494.1,XM_014938495.1,XM_014938496.1,XM_014938497.1,XM_014938498.1",NW_015090810.1: 8906832-8938779,minus,"XP_014793973.1,XP_014793974.1,XP_014793975.1,XP_014793976.1,XP_014793977.1,XP_014793978.1,XP_014793979.1,XP_014793980.1,XP_014793981.1,XP_014793982.1,XP_014793983.1,XP_014793984.1",ENSCPUG00000006279
106884530,STX18,syntaxin 18,,protein-coding,Calidris pugnax,ruff,198806,XM_014935965.1,NW_015090793.1: 1408975-1475922,minus,XP_014791451.1,ENSCPUG00000002995
106891096,STX19,syntaxin 19,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947382.1,XM_014947383.1",NW_015090885.1: 8806513-8830178,plus,"XP_014802868.1,XP_014802869.1",ENSCPUG00000004144
106898455,STX1A,syntaxin 1A,,protein-coding,Calidris pugnax,ruff,198806,XM_014959709.1,NW_015091201.1: 101689-195093,minus,XP_014815195.1,ENSCPUG00000011278
106901639,STX2,syntaxin 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014964506.1,XM_014964509.1,XM_014964517.1,XM_014964526.1",NW_015090783.1: 4740068-4758154,minus,"XP_014819992.1,XP_014819995.1,XP_014820003.1,XP_014820012.1",ENSCPUG00000008051
106892020,STX3,syntaxin 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014948886.1,XM_014948887.1,XM_014948888.1",NW_015090901.1: 2620195-2633892,plus,"XP_014804372.1,XP_014804373.1,XP_014804374.1",ENSCPUG00000005088
106888964,STX6,syntaxin 6,,protein-coding,Calidris pugnax,ruff,198806,XM_014943578.1,NW_015090852.1: 2014926-2028377,minus,XP_014799064.1,ENSCPUG00000017463
106898710,STX8,syntaxin 8,,protein-coding,Calidris pugnax,ruff,198806,XM_014960120.1,NW_015091252.1: 171303-289351,plus,XP_014815606.1,
106893987,STXBP1,syntaxin binding protein 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014952398.1,NW_015090961.1: 1860369-1880996,plus,XP_014807884.1,
106888894,STXBP3,syntaxin binding protein 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943409.1,XM_014943410.1,XM_014943411.1,XM_014943412.1,XM_014943413.1",NW_015090852.1: 8473075-8497725,minus,"XP_014798895.1,XP_014798896.1,XP_014798897.1,XP_014798898.1,XP_014798899.1",ENSCPUG00000001551
106893857,STXBP4,syntaxin binding protein 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014952118.1,XM_014952126.1,XM_014952134.1,XM_014952144.1,XM_014952154.1,XM_014952163.1",NW_015090778.1: 2830630-2905818,minus,"XP_014807604.1,XP_014807612.1,XP_014807620.1,XP_014807630.1,XP_014807640.1,XP_014807649.1",ENSCPUG00000001939
106893166,STXBP5,syntaxin binding protein 5,,protein-coding,Calidris pugnax,ruff,198806,"XM_014950893.1,XM_014950894.1,XM_014950895.1,XM_014950896.1,XM_014950897.1,XM_014950898.1,XM_014950900.1,XM_014950901.1,XM_014950902.1,XR_001413025.1",NW_015090922.1: 34843129-34950464,plus,"XP_014806379.1,XP_014806380.1,XP_014806381.1,XP_014806382.1,XP_014806383.1,XP_014806384.1,XP_014806386.1,XP_014806387.1,XP_014806388.1",ENSCPUG00000014025
106896896,STXBP5L,syntaxin binding protein 5L,,protein-coding,Calidris pugnax,ruff,198806,"XM_014957180.1,XM_014957181.1,XM_014957182.1,XM_014957183.1,XM_014957184.1,XM_014957185.1,XM_014957186.1,XM_014957188.1",NW_015091072.1: 2430934-2630558,minus,"XP_014812666.1,XP_014812667.1,XP_014812668.1,XP_014812669.1,XP_014812670.1,XP_014812671.1,XP_014812672.1,XP_014812674.1",ENSCPUG00000006514
106888040,STXBP6,syntaxin binding protein 6,,protein-coding,Calidris pugnax,ruff,198806,"XM_014942024.1,XM_014942025.1",NW_015090839.1: 11711509-11815160,plus,"XP_014797510.1,XP_014797511.1",ENSCPUG00000003440
106886816,STYK1,serine/threonine/tyrosine kinase 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014940051.1,NW_015090825.1: 239450-263475,plus,XP_014795537.1,ENSCPUG00000006947
106885011,STYX,serine/threonine/tyrosine interacting protein,,protein-coding,Calidris pugnax,ruff,198806,"XM_014936829.1,XM_014936830.1",NW_015090795.1: 3696982-3725399,plus,"XP_014792315.1,XP_014792316.1",
106894574,STYXL1,serine/threonine/tyrosine interacting like 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014953315.1,XM_014953316.1",NW_015090977.1: 4368993-4380499,minus,"XP_014808801.1,XP_014808802.1",
106891127,STYXL2,serine/threonine/tyrosine interacting like 2,DUSP27,protein-coding,Calidris pugnax,ruff,198806,XM_014947442.1,NW_015090885.1: 6597526-6609858,plus,XP_014802928.1,ENSCPUG00000004016
106894923,SUB1,SUB1 regulator of transcription,,protein-coding,Calidris pugnax,ruff,198806,XM_014953948.1,NW_015090986.1: 854884-870483,plus,XP_014809434.1,ENSCPUG00000018448
106902526,SUCLA2,succinate-CoA ligase ADP-forming subunit beta,,protein-coding,Calidris pugnax,ruff,198806,XM_014966081.1,NW_015094510.1: 15261241-15283613,minus,XP_014821567.1,ENSCPUG00000012928
106902849,SUCLG1,succinate-CoA ligase GDP/ADP-forming subunit alpha,,protein-coding,Calidris pugnax,ruff,198806,XM_014966668.1,NW_015090793.1: 9770056-9784279,plus,XP_014822154.1,ENSCPUG00000008547
106890805,SUCLG2,succinate-CoA ligase GDP-forming subunit beta,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946839.1,XM_014946840.1,XM_014946841.1,XM_014946842.1",NW_015090880.1: 6827548-6966700,plus,"XP_014802325.1,XP_014802326.1,XP_014802327.1,XP_014802328.1",ENSCPUG00000019590
106890207,SUCNR1,succinate receptor 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014945841.1,NW_015090872.1: 3372190-3376888,minus,XP_014801327.1,ENSCPUG00000016536
106888936,SUCO,SUN domain containing ossification factor,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943512.1,XM_014943513.1,XM_014943514.1,XM_014943515.1",NW_015090852.1: 4120095-4161822,plus,"XP_014798998.1,XP_014798999.1,XP_014799000.1,XP_014799001.1",
106901314,SUDS3,"SDS3 homolog, SIN3A corepressor complex component",,protein-coding,Calidris pugnax,ruff,198806,XM_014963922.1,NW_015090783.1: 9521556-9544857,minus,XP_014819408.1,
106898075,SUFU,SUFU negative regulator of hedgehog signaling,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959155.1,XM_014959164.1",NW_015090781.1: 3299021-3397094,plus,"XP_014814641.1,XP_014814650.1",ENSCPUG00000000059
106897219,SUGCT,succinyl-CoA:glutarate-CoA transferase,,protein-coding,Calidris pugnax,ruff,198806,XM_014957726.1,NW_015091085.1: 1030536-1273351,minus,XP_014813212.1,
106885932,SUGP1,SURP and G-patch domain containing 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014938459.1,XM_014938466.1,XM_014938473.1,XM_014938477.1,XM_014938484.1",NW_015090769.1: 186325-206908,plus,"XP_014793945.1,XP_014793952.1,XP_014793959.1,XP_014793963.1,XP_014793970.1",ENSCPUG00000015427
106885856,SUGP2,SURP and G-patch domain containing 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014938364.1,XM_014938374.1,XM_014938382.1,XM_014938390.1,XR_001411521.1",NW_015090769.1: 477922-492622,plus,"XP_014793850.1,XP_014793860.1,XP_014793868.1,XP_014793876.1",ENSCPUG00000015447
106902460,SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",,protein-coding,Calidris pugnax,ruff,198806,XM_014965937.1,NW_015094510.1: 11935049-11964703,minus,XP_014821423.1,ENSCPUG00000011805
106886587,SULF1,sulfatase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014939652.1,XM_014939653.1,XM_014939654.1,XM_014939655.1,XM_014939656.1",NW_015090814.1: 4248013-4402499,plus,"XP_014795138.1,XP_014795139.1,XP_014795140.1,XP_014795141.1,XP_014795142.1",ENSCPUG00000010219
106889055,SULF2,sulfatase 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943713.1,XM_014943714.1,XM_014943715.1,XM_014943716.1,XM_014943717.1",NW_015090855.1: 862131-1015279,minus,"XP_014799199.1,XP_014799200.1,XP_014799201.1,XP_014799202.1,XP_014799203.1",ENSCPUG00000003035
106896593,SULT1C4,sulfotransferase family 1C member 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014956692.1,XM_014956693.1",NW_015091062.1: 316985-324569,minus,"XP_014812178.1,XP_014812179.1",ENSCPUG00000002007
106886890,SULT4A1,sulfotransferase family 4A member 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014940158.1,XR_001411757.1",NW_015090825.1: 3535170-3570132,plus,XP_014795644.1,ENSCPUG00000007378
106892967,SULT6B1,sulfotransferase family 6B member 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014950552.1,XM_014950554.1,XM_014950555.1",NW_015090922.1: 19917066-19926184,minus,"XP_014806038.1,XP_014806040.1,XP_014806041.1",ENSCPUG00000002683
106890647,SUMF1,sulfatase modifying factor 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014946603.1,NW_015090880.1: 2019074-2068524,plus,XP_014802089.1,
106894464,SUMF2,sulfatase modifying factor 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014953117.1,NW_015090977.1: 3597928-3603540,minus,XP_014808603.1,ENSCPUG00000004653
106895300,SUMO1,small ubiquitin like modifier 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014954653.1,NW_015090990.1: 15433915-15445196,plus,XP_014810139.1,ENSCPUG00000007900
106892652,SUMO2,small ubiquitin like modifier 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014950006.1,NW_015090778.1: 4853993-4860800,minus,XP_014805492.1,
106890423,SUN1,Sad1 and UNC84 domain containing 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946225.1,XM_014946226.1,XM_014946227.1,XM_014946228.1,XM_014946229.1,XM_014946230.1,XR_001412520.1",NW_015090876.1: 2764521-2788233,minus,"XP_014801711.1,XP_014801712.1,XP_014801713.1,XP_014801714.1,XP_014801715.1,XP_014801716.1",ENSCPUG00000004901
106900961,SUN2,Sad1 and UNC84 domain containing 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014963280.1,NW_015094506.1: 3900361-3908567,minus,XP_014818766.1,
106900692,SUOX,sulfite oxidase,,protein-coding,Calidris pugnax,ruff,198806,XM_014962839.1,NW_015093464.1: 4-1152,plus,XP_014818325.1,
106899821,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",,protein-coding,Calidris pugnax,ruff,198806,XM_014961742.1,NW_015091529.1: 27-17529,minus,XP_014817228.1,
106902436,SUPT20H,"SPT20 homolog, SAGA complex component",,protein-coding,Calidris pugnax,ruff,198806,"XM_014965844.1,XM_014965845.1,XM_014965847.1,XM_014965848.1,XM_014965849.1,XM_014965850.1,XM_014965851.1,XM_014965852.1,XM_014965853.1,XM_014965854.1,XM_014965855.1,XR_001414516.1,XR_001414517.1,XR_001414518.1",NW_015094510.1: 19402682-19435975,plus,"XP_014821330.1,XP_014821331.1,XP_014821333.1,XP_014821334.1,XP_014821335.1,XP_014821336.1,XP_014821337.1,XP_014821338.1,XP_014821339.1,XP_014821340.1,XP_014821341.1",ENSCPUG00000013200
106897538,SUPT3H,"SPT3 homolog, SAGA and STAGA complex component",,protein-coding,Calidris pugnax,ruff,198806,"XM_014958227.1,XM_014958228.1,XM_014958229.1",NW_015091112.1: 300205-616264,minus,"XP_014813713.1,XP_014813714.1,XP_014813715.1",ENSCPUG00000010259
